DBA_Name,Batch_ID,PL_Lambda_max,absorbance_peak,SO,T80,SO*T80,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
DB_18_A_066,,,,,,,3.7677522,4.248410262,4.655982114,4.853668224,4.87167012,4.92473356,5.130577554,5.21168527,5.554155224,5.585571756,5.716767392,5.755573132,5.845768582,5.868382534,6.056956114,6.100597074,6.106597706,6.172418688,6.17246828,6.17848131,2.519609188,0.163651981,0.03657188,0.007684426,0.124491826,0.000348167,0.028791473,0.113696928,0.001749916,0.047295723,0.375464107,0.032241225,0.073494715,0.060862191,0.031506398,0.064987851,0.050282257,0.059656306,0.006347018,0.033729749
DB_18_A_067,,,,,,,3.894881292,4.285703446,4.87607141,4.960105054,4.974461938,5.253726888,5.42158341,5.543666516,5.718986634,5.810223516,5.935765664,5.964764586,6.030796334,6.080251956,6.106498522,6.161285284,6.183862042,6.281545884,6.401310564,6.448646128,1.83580373,0.273795035,0.104985642,0.04942835,0.046642511,0.103737062,0.047196092,0.003683818,0.148857658,0.000357471,0.068517384,0.034385352,0.108517942,0.002521869,0.015087876,0.068513152,0.021987081,0.023737172,0.465291489,0.240311431
DB_18_A_068,,,,,,,3.84790527,4.14390752,4.288356618,4.710024996,4.728386434,4.91965038,4.927510712,5.002878154,5.11721251,5.139293348,5.27255945,5.388331974,5.441903732,5.589712688,5.777567184,5.79798669,6.000222866,6.070197178,6.084244112,6.132323556,1.784162834,0.022383793,0.456777891,0.091448902,0.018966959,0.133633109,0.001655823,0.081121911,0.000447913,0.072644642,0.042406555,0.077727405,0.011286414,0.103930548,0.164754662,0.037823836,0.039009907,0.011031699,0.18732433,0.001042152
DB_18_A_069,,,,,,,3.706766438,4.15196622,4.673810438,4.774544188,5.185699062,5.340488092,5.409656534,5.48165172,5.543356566,5.650785236,5.731756574,5.865778954,5.909915834,5.98308883,6.013290358,6.09882416,6.10657291,6.17017465,6.25503896,6.340969498,1.973958488,0.110825491,0.116884836,0.011560254,0.140883066,0.103284077,0.000295622,0.000264398,0.038034017,0.02213958,0.000468684,0.002779786,0.022465496,0.132877202,0.000376829,0.003703734,0.000302607,0.137212609,0.087689622,0.031684353
DB_18_A_070,,,,,,,3.90629985,4.28276512,4.89373856,4.948922058,5.174689638,5.357944476,5.424633318,5.691128328,5.79315147,5.909023178,5.918532444,6.090678674,6.101464934,6.11791708,6.230478522,6.275669232,6.285376866,6.339680106,6.421469712,6.465259448,2.024163401,0.172532611,0.101450307,0.116521603,0.001995672,0.041953463,0.018762463,0.119731944,0.00158052,0.068820029,0.062583644,0.202534023,0.017485297,0.009565516,0.0083597,0.022321467,0.07030648,0.017087917,0.609352064,0.012416013
DB_18_A_071,,,,,,,3.79719745,4.237214868,4.748706756,4.831711366,4.914220056,5.20052707,5.355353294,5.588609266,5.75459369,5.772062472,5.865878138,5.872114332,5.974571404,6.091806892,6.105184334,6.169604342,6.196061674,6.229201528,6.313458336,6.327988792,2.206158975,0.078738488,0.020955228,0.033090578,0.115119779,0.15990415,0.034523431,0.091598005,0.064683023,0.004533835,0.009597554,0.068441855,0.085143664,0.077097561,0.004996375,0.02255165,0.00936138,0.137973459,0.002828998,0.733979658
DB_18_A_072,,,,,,,4.05805137,4.365992894,5.005357754,5.048081262,5.175222752,5.337921706,5.389546978,5.4142066,5.526929216,5.75353986,5.758474264,5.816323332,5.849388798,5.901113254,5.971608282,5.983373984,6.0489842,6.118239428,6.124140876,6.142291548,1.379607637,0.276888848,0.142870554,0.109142615,0.017434093,0.000881585,0.010340513,0.053063539,0.007761322,0.046587047,0.239277996,0.004327138,0.11412482,0.041383637,0.006785029,0.00824529,0.023543253,0.034997613,0.053820771,0.004923862
DB_18_A_073,,,,,,,3.848760732,4.235454352,4.87334385,4.91202561,5.302401436,5.408205968,5.613987972,5.615277364,5.731545808,5.791081004,5.909233944,5.909407516,6.038297124,6.083487834,6.164397182,6.219444302,6.220770888,6.25119558,6.396909274,6.40114939,1.843235218,0.133724734,0.065723492,0.12820914,0.083528206,0.009245234,0.078983418,0.073457438,0.005703138,0.009062122,0.109405593,0.125100586,0.010680097,0.007353338,0.009608437,0.026558286,0.002273008,0.055000518,0.412009551,0.285085978
DB_18_A_074,,,,,,,3.908915828,4.107321022,4.305850196,4.310759804,4.875625082,4.99224067,5.294838656,5.386893806,5.592886576,5.67059724,5.671378314,5.728161154,5.818530176,5.9473206,5.987638896,6.080797468,6.147759066,6.204169966,6.205546144,6.226783918,2.143294495,0.000737739,0.176954025,0.043994967,0.106297469,0.081485323,0.056011799,0.009664516,0.015756476,0.129019492,0.050715276,0.151668709,0.007451032,0.055138211,0.133814196,0.088565828,0.195760693,0.032458483,0.031422697,0.099230386
DB_18_A_075,,,,,,,3.898885846,4.300952986,4.784289016,4.886994048,4.982086708,5.318084906,5.418397124,5.587319874,5.692702874,5.802921094,5.937798936,5.997073774,6.061307812,6.086153404,6.094832004,6.169232402,6.252150226,6.277814086,6.370501534,6.441616462,2.07826526,0.177914174,0.038936137,0.127532289,0.080417188,0.059503044,0.029503187,0.018500737,0.113762936,0.014553864,0.086181869,0.067196169,0.019986267,0.011615158,0.023148783,0.055492696,0.035936672,0.189192043,0.413694082,0.205627964
DB_18_A_076,,,,,,,4.043074586,4.379915848,5.009771442,5.063182026,5.28284979,5.373119628,5.441383016,5.557577072,5.66755973,5.769694454,5.777443204,5.869250394,5.93541852,6.08134298,6.10979639,6.11190405,6.190123032,6.216580364,6.244649436,6.41949843,1.469145019,0.311762907,0.247550816,0.040709727,0.010740034,0.063429797,0.016481779,0.017564831,0.00589177,0.049031586,0.159942099,0.007085596,0.085622759,0.013794806,0.001782112,0.006167445,0.081829122,0.052294614,0.000753923,0.534847898
DB_18_A_077,,,,,,,3.73093014,4.193970644,4.69970986,4.817887596,4.988434484,5.158026726,5.291317624,5.506038586,5.610243776,5.672308164,5.745716722,5.839371214,5.84398327,5.866026914,6.019266194,6.086376568,6.177353092,6.206228034,6.27307805,6.278607558,2.521246154,0.109271091,0.074923568,0.090309703,0.011196494,0.075068133,0.107619461,0.008363677,4.49E-05,0.234873753,0.004779984,0.011810009,0.067107185,0.012907592,0.144738644,0.009889012,0.021382379,0.000687238,0.100407876,0.013840281
DB_18_A_078,,,,,,,3.951626938,4.314243642,4.913972096,4.939350802,5.014817428,5.322870534,5.512869884,5.625728878,5.700649992,5.843226992,5.965632446,6.069961616,6.080016394,6.086190598,6.199781074,6.263506794,6.279376234,6.4085262,6.425238704,6.499515122,1.766359567,0.21804923,0.13503812,0.038864944,0.07198102,0.045577158,0.05924468,0.000589706,0.154805062,0.00116762,0.053387889,0.097853325,0.003251962,0.0368169,0.122820009,0.023836096,0.066306522,0.072511213,0.520199603,0.005015874
DB_18_A_079,,,,,,,4.023758502,4.333758094,5.010143382,5.082547702,5.34347601,5.433014366,5.636738302,5.773265078,5.783307458,5.809467238,5.900530548,6.003967062,6.030721946,6.095241138,6.12504593,6.182485864,6.19397881,6.238462834,6.241016822,6.383060708,1.567284308,0.293348661,0.185936399,0.160344401,0.001837177,0.028578604,0.021070483,0.001110055,0.119881633,0.051798089,0.027394704,0.01568258,0.014546332,0.003949717,0.044915704,0.026813028,0.022327779,0.014375612,0.068190527,0.30084318
DB_18_A_080,,,,,,,3.737972204,4.22610626,4.71911273,4.785851164,5.196448128,5.21813223,5.271232864,5.536860014,5.588634062,5.76451209,5.806690086,5.817687112,5.913635234,5.92023097,5.964938158,6.071151824,6.164446774,6.205422164,6.215600922,6.26266373,2.110717975,0.100419128,0.001595902,0.114249056,0.000292039,0.136535268,0.053234465,0.046014695,0.005393998,0.075856363,0.043562569,0.019654554,0.131633763,0.001343176,0.003243938,0.00190958,0.052081518,0.017299987,0.107329732,0.00213096
DB_18_A_081,,,,,,,3.826320352,4.267069252,4.552843152,4.933932876,4.964134404,5.307199462,5.476283386,5.530611422,5.6485288,5.753775422,5.85904684,5.962532946,6.053906206,6.094559248,6.121351326,6.214782654,6.215687708,6.240198554,6.401508932,6.44045105,1.961026509,0.096778839,0.028198259,0.053611205,0.151384832,0.040073872,0.024286814,0.081966892,0.139073623,0.017244088,0.010704652,0.080984499,0.043888015,0.008693293,0.002525033,0.068042523,0.00969177,0.066892075,0.461403362,0.111399958
DB_18_A_082,,,,,,,3.923371896,4.309383626,4.799228606,4.97544138,4.988918006,5.302463426,5.35389033,5.648057676,5.6603069,5.735984292,5.848409356,5.943551608,6.002466904,6.008603914,6.06169215,6.10496117,6.20408318,6.2399134,6.252075838,6.26334562,2.108023877,0.20924794,0.077308091,0.044216257,0.086354481,0.097118473,0.00547493,0.060148187,0.110761948,0.104263546,0.005566594,0.013537307,0.079742438,0.062753319,0.001142752,0.0050924,0.069983763,0.744050495,0.016999602,0.024864423
DB_18_A_083,,,,,,,3.659282098,4.064597514,4.44083962,4.544623278,4.729551846,4.875910236,5.027860124,5.033315244,5.170536308,5.282862188,5.437254482,5.567185522,5.71888745,5.781894086,5.804830386,5.97881152,5.991420286,6.033635476,6.087876726,6.194139984,2.486981397,0.097410908,0.000810369,0.020777075,0.301181993,0.111619743,0.015737025,0.119765073,0.005746441,0.005147293,0.091475767,0.170051786,0.000814588,0.009601735,0.000781408,0.036673134,0.110018104,0.003979335,0.019287583,0.012093354
DB_18_A_084,,,,,,,4.008471768,4.353210556,4.88016275,5.004241934,5.050746832,5.368569562,5.520717818,5.648504004,5.728483502,5.80685126,5.815269502,5.97323242,6.085074778,6.10855659,6.135968568,6.161334876,6.291724642,6.297415324,6.361512984,6.427160394,1.729738637,0.281360899,0.048872711,0.20780965,0.039293652,0.051742039,0.120941791,0.005012339,0.280055314,0.097862567,0.019258812,0.049917159,0.017116077,0.150872144,0.006894048,0.166372478,0.372344902,0.064390547,0.143103477,0.086207505
DB_18_A_085,,,,,,,3.925343178,4.270329926,4.543383478,4.758773932,5.012560992,5.062264574,5.277506252,5.300591328,5.511072174,5.566925164,5.578740458,5.788266658,5.816062974,5.914180746,5.966326734,6.04290918,6.092451588,6.11618136,6.202322664,6.256477128,1.624931198,0.124435883,0.125855317,0.264404019,0.610748736,0.052277283,0.009877838,0.057952511,0.00115903,0.054873291,0.01784314,0.164926219,0.037230269,0.062313924,0.24060672,0.036191608,0.000892268,0.026448085,0.04353177,0.034071747
DB_18_A_086,,,,,,,3.905407194,4.310115108,4.854511288,4.926890812,5.09111472,5.293164926,5.435122026,5.60358605,5.617360228,5.70109632,5.817736704,5.929318704,5.987651294,6.074970408,6.102431978,6.177092734,6.232152252,6.269036302,6.308387554,6.419424042,1.841552483,0.157878188,0.073604726,0.079053847,0.012840186,0.063905161,0.012347816,0.054062077,0.033368053,0.151335921,0.005205662,0.062096506,0.081944349,0.014235928,0.092750205,0.013585027,0.007919426,0.192756229,0.0211289,0.468920374
DB_18_A_087,,,,,,,3.844595004,4.27514035,4.8686946,4.933015424,5.151282214,5.310546922,5.394047452,5.544645958,5.67251893,5.769272922,5.913399672,6.078156694,6.086103812,6.12076862,6.149172438,6.18864767,6.199570308,6.358958996,6.427024016,6.429454024,2.072616508,0.157514692,0.109110691,0.082543877,0.002145673,0.050112023,0.028475035,0.007660647,0.123130448,0.009266764,0.070806662,0.223807662,0.022289589,0.014359789,0.02069536,0.017566036,0.033904268,0.248260054,0.125235453,0.349968562
DB_18_A_088,,,,,,,3.911569,4.005310278,4.124975774,4.314144458,4.948190576,5.045762836,5.141537386,5.243349762,5.42449694,5.49962882,5.750390768,5.757903956,5.795680662,5.799957972,5.90460949,6.094943586,6.10694485,6.118189836,6.17259226,6.24133917,1.807043958,0.034477281,0.058944707,0.177083391,0.078468723,0.130728528,0.206955637,0.015681648,0.023019664,0.007589004,0.035436484,0.028612716,0.053846326,0.030623519,0.069622577,0.057048279,0.032998514,0.329893621,0.234744805,0.012222949
DB_18_A_089,,,,,,,3.888496322,4.297196392,4.888878544,4.963650882,5.16488282,5.319064348,5.439672092,5.56292061,5.702509692,5.76742562,5.93734021,6.076482964,6.117892284,6.11996275,6.143940482,6.22782535,6.240396922,6.368021934,6.420589454,6.437463132,2.031744012,0.172104228,0.137683205,0.075043188,0.001213628,0.043007086,0.016538656,0.004575019,0.139510868,0.010354993,0.090808176,0.218765141,0.0287509,0.020998758,0.007739635,0.048828115,0.058296929,0.076248239,0.127368777,0.385265549
DB_18_A_090,,,,,,,3.7987472,4.02804821,4.19697096,4.478244386,4.853085518,4.91041387,5.07226976,5.275894512,5.506410526,5.610169388,5.666989422,5.684594582,5.713506718,5.875622966,5.977311362,6.034081804,6.049715682,6.111135374,6.135943772,6.168798472,1.816795576,0.000219529,0.262111727,0.018110259,0.05612709,0.188011128,0.277805914,0.01043061,0.138619712,0.00458681,0.170707159,0.008840659,0.003163917,0.062602918,0.02035669,0.164708146,0.045530304,0.087111649,0.057360423,0.060699275
DB_18_A_091,,,,,,,3.913999008,4.27024314,4.889126504,4.957303106,5.14219448,5.320502516,5.396117918,5.44321792,5.692281342,5.722222512,5.75459369,5.872573058,5.928302068,6.022650848,6.064122158,6.093009498,6.156065726,6.222320638,6.229523876,6.23861161,1.74316287,0.138396723,0.139510659,0.044423456,0.02988504,0.283009299,0.043498776,0.085783328,0.193552571,0.100758969,0.007880754,0.066278925,0.001495862,0.043645449,0.144569254,0.00461802,0.018811631,0.099052169,0.251024034,0.028246656
DB_18_A_092,,,,,,,3.79899516,4.206864564,4.60591899,4.863338664,4.938321768,5.29741744,5.342322996,5.437837188,5.600164202,5.707506086,5.712167734,5.823811724,5.894889458,5.924954608,5.961069982,6.081504154,6.229883418,6.24195907,6.24902593,6.289728564,2.026424407,0.128425953,0.008647476,0.093425726,0.090094367,0.097374481,0.000532196,0.018496233,0.051985305,0.000327918,0.119455795,0.035000794,0.052773715,0.095398928,0.052029156,0.011655564,0.031626264,0.229422773,0.11130588,0.114406026
DB_18_A_093,,,,,,,3.811194792,4.221010682,4.85852824,4.892597944,5.13878503,5.296896724,5.429666906,5.549134034,5.639577444,5.72068516,5.885219018,5.903456476,6.047508838,6.08964964,6.091645718,6.2039592,6.25218742,6.277578524,6.298779104,6.361314616,2.137203636,0.128401266,0.109120265,0.10936922,0.004204013,0.043620518,0.024027169,0.013233249,0.073901167,0.003058113,0.056498694,0.022578191,0.210397515,0.067930944,0.010034742,0.022802678,0.046880115,0.02545517,0.028221151,0.152104131
DB_18_A_095,,,,,,,3.904080608,4.294344852,4.807907206,4.945463016,5.074489002,5.300529338,5.41185098,5.593940406,5.638474022,5.674366232,5.823997694,5.906320414,5.961317942,5.964975352,6.076805312,6.11394972,6.202830982,6.247525772,6.380531516,6.400703062,1.855214685,0.134125791,0.011764638,0.118000581,0.041393692,0.077123164,0.064433089,0.000368407,0.021566151,0.187898262,0.02479264,0.044639128,0.091142791,0.016866177,0.000113608,0.001336175,0.030036694,0.064262172,0.204920043,0.502662318
DB_18_A_096,,,,,,,3.529487436,3.604681306,3.78796094,4.065663742,4.273255854,4.436599504,4.529782872,4.70683871,4.819176988,4.907091206,5.167412012,5.236183718,5.299983826,5.510328294,5.558407738,5.635523298,5.699558968,5.76866542,5.87349051,5.92209067,0.016821258,1.904764787,0.001272959,0.292530373,0.212216245,0.067319644,0.059793164,0.078871877,0.086070928,0.117981524,0.045250486,0.073860655,0.141712101,0.086002484,0.036962112,0.286513532,0.087290283,0.02395421,0.002514128,0.039653275
DB_18_A_097,,,,,,,3.65028115,3.854327434,4.220105628,4.259915606,4.796525842,4.884675622,4.92795704,4.979817874,5.002431826,5.332491382,5.429257772,5.521560882,5.606140038,5.616145224,5.747700402,5.820650234,5.89475308,5.986535474,6.111693284,6.141622056,1.380975942,0.957086039,0.130228257,0.000189973,0.049248372,0.177337526,0.000357228,0.192426558,0.025145239,0.116427326,0.026911689,0.004740491,0.085981504,0.021147309,0.00500757,0.051822264,0.101100019,0.379568582,0.029206784,0.050104279
DB_18_A_098,,,,,,,3.866365892,4.282789916,4.828847428,4.892027636,5.081741832,5.125035648,5.26784821,5.380893174,5.568536904,5.6894422,5.799028122,5.925884458,5.985717206,6.08103303,6.100460696,6.130538244,6.177762226,6.254257886,6.326401848,6.405191138,2.097532995,0.161601198,0.069697511,0.07855005,0.018619983,0.023561782,0.05768898,0.027729847,0.009296151,0.110886104,0.021975126,0.07350232,0.155256334,0.01559318,0.097860669,0.015789022,0.067555171,0.06668611,0.006341326,0.237361156
DB_18_A_099,,,,,,,3.851103954,4.242868356,4.863375858,4.913662146,5.027178234,5.336743896,5.436039478,5.650338908,5.744290952,5.885132232,5.927397014,5.979728972,6.033759456,6.0942369,6.097534768,6.219927824,6.26253975,6.28324441,6.298878288,6.327356494,2.019745771,0.147763523,0.088047127,0.061808773,0.091033693,0.043561616,0.020004195,0.090932238,0.004900468,0.075664916,0.010008463,0.055119695,0.034106795,0.002019549,0.003933944,0.034809136,0.237308507,0.021218139,0.063926341,0.058249594
DB_18_A_100,,,,,,,3.774719876,4.221035478,4.684113176,4.852787966,4.880435506,5.081419484,5.137817986,5.142839176,5.211672872,5.30659196,5.344988566,5.556238088,5.582658226,5.678085632,5.774951206,5.839631572,5.879267978,5.970765218,5.971967824,6.034751296,2.442543723,0.119183443,0.055219095,0.009089561,0.09275685,0.002176444,0.101474779,0.006963952,0.011247217,0.004378971,0.032174782,0.007026014,0.165856522,0.204623774,0.010101226,0.024616728,0.01790264,0.010899512,0.08725566,0.145091587
DB_19_A_001,,,,,,,3.69466599,3.881454258,4.219932056,4.273057486,4.714550266,4.93595375,4.973532088,5.192852708,5.212949866,5.286048474,5.389732948,5.467617184,5.518126636,5.666369522,5.743782634,5.761015854,5.833742522,5.84826058,6.097200022,6.111606498,1.482395096,0.458399795,0.234400306,0.000145717,0.213279977,0.0005061,0.164308419,0.039138604,0.109378275,0.013631584,0.123991139,0.135644432,0.077365445,0.067295063,0.025035162,0.09730167,0.153133846,0.114098318,0.015061632,0.119773112
DB_19_A_002,,,,,,,3.715816978,4.21761363,4.716000832,5.159824436,5.266273664,5.392906836,5.47477083,5.621699528,5.69818279,5.711585028,5.770549916,5.800565474,5.853827282,6.023035186,6.039363352,6.098923344,6.218997974,6.241686314,6.311561442,6.375869868,1.899385056,0.145633736,0.032365439,0.051005533,0.022276536,0.042485141,0.132824976,0.058547746,0.015787252,0.130580034,0.043081538,0.055127836,0.093055394,0.007356294,0.009978241,0.002255402,0.112387503,0.0901711,0.057683615,0.452590875
DB_19_A_003,,,,,,,3.75089092,4.2097409,4.77961497,5.135834306,5.198617778,5.33752497,5.388517944,5.46795193,5.587332272,5.652111822,5.740013642,5.768442256,5.914577482,5.93944787,6.094274094,6.10923848,6.154751538,6.262056228,6.270995186,6.291501478,1.715566936,0.200499389,0.186022963,0.01946408,0.041809365,0.020549705,0.040424335,0.118059241,0.071430909,0.017691186,0.000506364,0.062725745,0.118223555,0.12389694,0.002356854,0.057056787,0.006988348,0.007565933,0.022048503,0.151058269
DB_19_A_004,,,,,,,3.733620506,4.231152246,4.709950608,5.14616184,5.177627964,5.22972436,5.429319762,5.491731294,5.543170596,5.61883559,5.766359392,5.836656052,5.972761296,5.995660402,6.066700942,6.30060161,6.30072559,6.337708824,6.427333966,6.462817042,2.111669719,0.06599164,0.01508181,0.031221181,0.016181996,0.048625527,0.04291766,0.059546143,0.036082881,0.013791994,0.073165102,0.040707325,0.361256764,0.066391297,0.002578931,0.026913264,0.060248545,0.181157122,0.366698842,0.054954982
